Fecha,ICA_SO2,ConsultaHospitalariosR,ConsultaHospitalariosC,PM10,PM2_5,SO2,O3,Temperatura,Humedad,VelocidadViento,IngresosHospitalariosR,IngresosHospitalariosC
2021-08-07,3.0,2,14,NA,NA,4.9975,39.24333333,17.3,NA,0.9,NA,1.0
2021-08-08,2.0,18,4,18.0,27.0,4.38583333,40.97375,17.1,NA,1.2,NA,1.0
2021-08-09,3.0,8,2,NA,NA,4.85166667,30.20791667,18.2,85.9,1.4,NA,3.0
2021-08-10,3.0,1,8,NA,NA,5.44166667,29.69125,18.2,84.1,0.8,NA,1.0
2021-08-11,3.0,2,1,18.0,28.0,5.19208333,25.64791667,18.5,83.8,1.2,NA,1.0
2021-08-12,3.0,15,1,NA,NA,5.02958333,34.2325,19.0,77.9,1.6,NA,1.0
2021-08-13,2.0,1,1,NA,NA,4.58041667,34.23833333,16.4,91.3,1.1,NA,1.0
2021-08-14,3.0,13,1,13.0,17.0,5.9425,27.07625,15.0,NA,1.5,NA,1.0
2021-08-15,2.0,6,3,NA,NA,4.465,27.31666667,15.4,NA,1.3,NA,4.0
2021-08-16,3.0,13,2,NA,NA,5.08333333,28.15208333,15.0,NA,1.1,NA,1.0
2021-08-17,3.0,21,1,21.0,17.0,5.76666667,35.55875,18.0,79.9,1.5,NA,1.0
2021-08-18,4.0,3,1,20.0,NA,6.8875,22.59416667,17.2,88.7,0.8,NA,1.0
2021-08-19,3.0,30,1,NA,NA,5.78875,27.60958333,16.3,89.8,1.0,NA,2.0
2021-08-20,3.0,1,1,22.0,20.0,5.82083333,31.86875,17.4,88.6,1.4,NA,1.0
2021-08-21,5.0,12,2,NA,NA,8.78,29.88208333,16.0,NA,1.3,NA,1.0
2021-08-22,3.0,11,4,NA,NA,6.03291667,35.25416667,17.3,NA,1.2,NA,2.0
2021-08-23,3.0,2,2,19.0,15.0,4.92916667,38.22125,18.3,85.2,1.5,NA,1.0
2021-08-24,3.0,1,1,NA,NA,5.60666667,41.905,17.1,90.7,1.2,NA,3.0
2021-08-25,3.0,1,36,NA,NA,4.92708333,39.46666667,16.8,90.8,2.0,NA,2.0
2021-08-26,3.0,70,5,11.0,22.0,5.9175,27.73083333,18.0,86.2,1.5,NA,4.0
2021-08-27,3.0,1,1,NA,NA,5.51625,34.06291667,16.8,89.3,1.5,NA,1.0
2021-08-28,3.0,1,4,NA,NA,5.59,37.08833333,16.7,NA,1.0,NA,1.0
2021-08-29,2.0,3,2,17.0,6.0,4.23916667,41.08583333,16.7,NA,1.1,NA,NA
2021-08-30,2.0,1,2,NA,NA,3.92833333,36.8675,15.5,93.2,1.0,NA,1.0
2021-08-31,2.0,1,1,NA,NA,3.98,NA,16.6,89.5,0.8,NA,1.0
2021-09-01,3.0,1,476,17.0,14.0,5.38833333,30.032,17.2,90.3,1.3,NA,1.0
2021-09-02,3.0,31,3,NA,NA,5.11208333,38.91708333,20.8,69.6,1.4,NA,1.0
2021-09-03,3.0,6,1,NA,NA,5.24458333,45.20875,0.0,NA,0.0,NA,1.0
2021-09-04,3.0,1,1,21.0,12.0,5.50083333,38.74958333,0.0,NA,0.0,NA,1.0
2021-09-05,4.0,3,3,NA,NA,6.97458333,36.66375,0.0,NA,0.0,NA,1.0
2021-09-06,3.0,52,1,NA,NA,5.41875,43.48263158,16.4,90.0,2.0,NA,2.0
2021-09-07,3.0,4,17,21.0,11.0,5.70875,31.72583333,0.0,NA,0.0,NA,3.0
2021-09-08,4.0,29,2,NA,NA,6.53875,24.28666667,0.0,NA,0.0,NA,3.0
2021-09-09,4.0,10,2,NA,NA,7.20416667,36.74708333,0.0,NA,0.0,NA,1.0
2021-09-10,3.0,1,1,19.0,13.0,5.39791667,33.06375,19.0,81.6,2.4,NA,2.0
2021-09-11,3.0,1,1,NA,NA,4.8375,33.71666667,0.0,NA,0.0,NA,1.0
2021-09-12,2.0,3,2,NA,NA,4.615,32.38041667,0.0,NA,0.0,NA,2.0
2021-09-13,3.0,1,1,16.0,12.0,6.1575,39.915,0.0,NA,0.0,NA,2.0
2021-09-14,3.0,3,3,NA,NA,5.76125,38.91125,0.0,NA,0.0,NA,1.0
2021-09-15,5.0,1,2,NA,NA,9.71916667,40.03291667,0.0,NA,0.0,NA,1.0
2021-09-16,4.0,1,1,16.0,13.0,7.80708333,44.57208333,19.6,72.7,0.4,NA,1.0
2021-09-17,3.0,1,2,NA,NA,6.32375,58.88541667,22.0,59.1,2.3,NA,1.0
2021-09-18,3.0,1,6,NA,NA,6.41208333,36.99,0.0,NA,0.0,NA,7.0
2021-09-19,3.0,4,4,17.0,15.0,5.52166667,NA,0.0,NA,0.0,NA,3.0
2021-09-20,4.0,1,1,16.0,NA,7.14875,5.09541667,19.0,78.5,1.8,NA,1.0
2021-09-21,3.0,6,3,NA,NA,6.37916667,5.105,0.0,NA,0.0,NA,3.0
2021-09-22,3.0,1,1,16.0,13.0,5.2525,4.0575,0.0,NA,0.0,NA,5.0
2021-09-23,4.0,2,3,NA,NA,8.31,5.92416667,0.0,NA,0.0,NA,1.0
2021-09-24,3.0,1,1,NA,NA,5.83083333,4.465,21.8,72.0,2.4,NA,1.0
2021-09-25,4.0,1,1,20.0,18.0,7.93666667,5.45791667,0.0,NA,0.0,NA,1.0
2021-09-26,3.0,4,3,NA,NA,6.26583333,5.00541667,0.0,NA,0.0,NA,1.0
2021-09-27,6.0,25,4,NA,NA,10.48971429,55.40857143,19.0,76.0,1.7,NA,1.0
2021-09-28,4.0,9,2,21.0,21.0,6.48458333,51.32458333,16.7,86.2,1.2,NA,3.0
2021-09-29,3.0,1,12,NA,NA,4.67106383,50.65708333,17.5,82.2,1.0,NA,3.0
2021-09-30,2.0,1,3,NA,NA,3.62977273,65.82625,0.0,NA,0.0,NA,1.0
2021-10-01,5.0,1,1,18.0,30.0,7.365,50.23208333,18.8,82.0,1.6,NA,2.0
2021-10-02,5.0,1,1,NA,NA,7.25875,55.48041667,0.0,NA,0.0,NA,1.0
2021-10-03,4.0,23,1,NA,NA,6.25875,63.9125,17.5,NA,1.3,NA,NA
2021-10-04,3.0,1,1,22.0,26.0,6.44583333,44.265,0.0,NA,0.0,NA,1.0
2021-10-05,4.0,7,1,NA,NA,6.75708333,31.80541667,18.1,84.2,0.9,NA,1.0
2021-10-06,4.0,3,1,NA,NA,6.77166667,28.45083333,18.0,88.7,1.1,NA,1.0
2021-10-07,3.0,14,1,18.0,28.0,6.00583333,30.56791667,17.7,88.5,1.1,NA,1.0
2021-10-08,4.0,1,5,NA,NA,7.46833333,25.21166667,18.9,85.0,0.9,NA,1.0
2021-10-09,5.0,17,11,NA,NA,9.8975,26.62625,15.2,NA,1.2,NA,NA
2021-10-10,4.0,2,6,26.0,24.0,7.53956522,29.26043478,16.0,NA,1.1,NA,2.0
2021-10-11,4.0,1,1,22.0,NA,9.4525,19.7025,18.4,86.0,1.3,NA,1.0
2021-10-12,4.0,15,5,NA,NA,9.96,26.03583333,19.3,82.5,1.4,NA,1.0
2021-10-13,3.0,16,1,18.0,11.0,8.59416667,24.39541667,20.0,83.6,1.5,NA,2.0
2021-10-14,3.0,5,1,NA,NA,8.96791667,23.83958333,18.5,83.7,2.2,NA,3.0
2021-10-15,3.0,24,1,NA,NA,8.18541667,38.32791667,18.9,77.5,1.6,NA,1.0
2021-10-16,3.0,10,4,12.0,11.0,8.48791667,31.11125,16.6,NA,1.4,NA,1.0
2021-10-17,2.0,6,4,NA,NA,6.40625,32.6675,15.4,NA,1.0,NA,2.0
2021-10-18,3.0,2,1,NA,NA,8.01791667,36.85333333,16.6,NA,1.4,NA,1.0
2021-10-19,3.0,1,4,16.0,11.0,8.37416667,37.66666667,18.1,84.9,1.8,NA,1.0
2021-10-20,2.0,1,1,NA,NA,7.1875,39.63666667,17.3,87.8,1.4,NA,1.0
2021-10-21,3.0,4,1,NA,NA,8.35958333,32.75333333,17.2,86.5,1.3,NA,1.0
2021-10-22,4.0,2,1,23.0,17.0,10.14541667,21.24636364,17.1,88.5,1.0,NA,1.0
2021-10-23,4.0,86,1,NA,NA,9.65291667,NA,15.5,93.2,0.9,NA,2.0
2021-10-24,3.0,2,39,NA,NA,8.91666667,NA,16.8,87.1,1.2,NA,1.0
2021-10-25,3.0,2,1,14.0,10.0,8.585,35.617,16.3,90.0,1.2,NA,1.0
2021-10-26,3.0,1,3,NA,NA,7.60958333,26.66916667,16.2,92.9,1.3,NA,3.0
2021-10-27,3.0,3,4,16.0,15.0,8.57333333,29.00708333,16.4,89.8,0.8,NA,1.0
2021-10-28,3.0,1,1,NA,NA,8.31458333,33.01,16.9,86.7,1.6,NA,3.0
2021-10-29,3.0,2,1,NA,NA,8.32041667,31.3275,16.2,85.9,1.1,NA,1.0
2021-10-30,4.0,2,2,17.0,15.0,9.92208333,27.92041667,16.5,86.1,1.1,NA,1.0
2021-10-31,3.0,18,2,NA,NA,7.44625,23.79583333,15.9,90.0,1.3,NA,1.0
2021-11-01,4.0,12,1,NA,NA,7.24708333,25.95041667,16.4,89.8,1.3,NA,1.0
2021-11-02,4.0,5,1,14.0,12.0,7.46916667,26.92625,16.7,89.9,1.5,NA,1.0
2021-11-03,5.0,56,1,NA,NA,8.69958333,23.64375,15.9,87.9,1.3,NA,1.0
2021-11-04,5.0,1,537,NA,NA,9.4825,17.60208333,16.3,87.5,1.0,NA,3.0
2021-11-05,5.0,19,2,17.0,15.0,8.49375,26.89833333,17.5,84.6,1.3,NA,1.0
2021-11-06,4.0,3,4,34.0,NA,8.32083333,29.17375,17.3,87.6,1.0,NA,1.0
2021-11-07,4.0,1,1,NA,NA,8.1325,33.43,17.3,85.7,1.0,NA,1.0
2021-11-08,5.0,2,20,23.0,12.0,NA,NA,15.8,95.0,0.8,NA,1.0
2021-11-09,4.0,1,1,33.0,NA,NA,NA,15.5,94.5,1.0,NA,2.0
2021-11-10,5.0,1,1,NA,NA,NA,NA,15.8,91.2,1.0,NA,1.0
2021-11-11,4.0,2,1,18.0,14.0,NA,NA,16.8,89.1,1.2,NA,2.0
2021-11-12,4.0,2,1,NA,NA,NA,NA,16.9,89.5,1.3,NA,1.0
2021-11-13,5.0,2,1,NA,NA,NA,NA,15.6,92.7,1.1,NA,1.0
2021-11-14,4.0,2,2,9.0,10.0,NA,NA,16.7,87.1,1.0,NA,1.0
2021-11-15,5.0,4,1,NA,NA,NA,NA,16.3,93.7,1.0,NA,1.0
2021-11-16,5.0,1,4,NA,NA,8.53833333,30.5425,16.8,89.5,1.2,NA,3.0
2021-11-17,5.0,1,1,17.0,11.0,9.26,29.46333333,17.0,88.6,1.4,NA,1.0
2021-11-18,5.0,14,2,NA,NA,9.81916667,25.165,15.7,92.5,1.1,NA,1.0
2021-11-19,4.0,3,1,NA,NA,8.2125,24.8875,15.0,91.7,1.3,NA,2.0
2021-11-20,4.0,1,1,17.0,11.0,8.00291667,27.42458333,15.7,92.5,1.3,NA,1.0
2021-11-21,4.0,1,1,NA,NA,8.0075,27.45541667,16.0,92.3,1.0,NA,1.0
2021-11-22,5.0,1,1,NA,NA,9.21166667,30.75625,16.0,92.2,1.0,NA,1.0
2021-11-23,4.0,1,1,22.0,13.0,8.25083333,24.91,15.4,96.2,0.9,NA,1.0
2021-11-24,4.0,1,1,NA,NA,8.05708333,23.07916667,15.5,96.5,0.8,NA,2.0
2021-11-25,4.0,5,4,NA,NA,8.27625,28.33041667,15.5,94.2,1.2,NA,1.0
2021-11-26,5.0,26,6,21.0,17.0,9.28041667,24.24875,15.0,NA,1.1,NA,1.0
2021-11-27,5.0,10,1,NA,NA,9.54708333,28.44333333,16.5,90.4,1.1,NA,1.0
2021-11-28,4.0,1,2,NA,NA,7.74166667,39.7,17.3,86.8,1.3,NA,1.0
2021-11-29,5.0,4,12,47.0,21.0,9.12375,32.05541667,16.4,92.9,1.2,NA,1.0
2021-11-30,5.0,2,2,19.0,NA,9.08791667,27.73291667,15.9,93.8,1.0,NA,1.0
2021-12-01,4.0,2,7,NA,NA,8.57291667,32.85208333,16.9,88.9,1.2,NA,1.0
2021-12-02,4.0,17,2,24.0,13.0,10.95875,35.40583333,17.5,85.5,1.3,NA,2.0
2021-12-03,5.0,10,2,35.0,NA,11.55416667,29.83458333,16.9,90.8,1.1,NA,1.0
2021-12-04,6.0,5,1,NA,NA,13.79458333,28.24916667,17.1,87.1,1.1,NA,3.0
2021-12-05,5.0,10,1,19.0,13.0,11.48652174,28.89086957,17.2,86.7,1.1,NA,1.0
2021-12-06,5.0,2,1,33.0,NA,11.33041667,33.21958333,17.3,86.8,1.1,NA,3.0
2021-12-07,6.0,15,5,NA,NA,12.87666667,37.07833333,18.7,83.0,1.4,NA,2.0
2021-12-08,6.0,2,16,25.0,9.0,13.1825,37.34625,18.5,82.6,1.2,NA,2.0
2021-12-09,5.0,11,5,NA,NA,11.71041667,26.80458333,17.3,90.5,1.1,NA,2.0
2021-12-10,4.0,14,2,NA,NA,10.67625,32.83458333,17.1,92.5,1.0,NA,3.0
2021-12-11,4.0,1,10,22.0,19.0,10.61625,24.85666667,15.8,95.6,1.6,NA,1.0
2021-12-12,4.0,41,1,NA,NA,9.90583333,23.12333333,14.2,96.8,0.5,NA,2.0
2021-12-13,5.0,6,4,NA,NA,11.19333333,27.97666667,17.3,80.8,1.0,NA,3.0
2021-12-14,4.0,10,1,29.0,18.0,10.82708333,42.86875,16.7,86.8,1.3,NA,2.0
2021-12-15,4.0,1,3,NA,NA,10.23916667,42.4575,16.8,90.9,1.2,NA,6.0
2021-12-16,4.0,1,1,NA,NA,10.285,31.66625,16.6,93.3,1.0,NA,3.0
2021-12-17,5.0,74,1,30.0,17.0,12.095,22.24666667,16.9,92.1,0.9,NA,2.0
2021-12-18,4.0,1,1,NA,NA,10.82333333,21.6925,16.3,95.4,0.9,NA,1.0
2021-12-19,4.0,4,1,NA,NA,10.145,33.51416667,17.5,88.1,1.2,NA,2.0
2021-12-20,4.0,1,1,23.0,19.0,10.73130435,28.1326087,16.5,90.8,1.0,NA,1.0
2021-12-21,4.0,1,1,NA,NA,7.19416667,17.6025,16.5,94.2,1.1,NA,2.0
2021-12-22,4.0,24,48,NA,NA,7.78916667,19.22666667,18.5,86.8,1.7,NA,1.0
2021-12-23,4.0,4,1,23.0,15.0,7.14666667,25.31541667,17.2,89.8,1.5,NA,2.0
2021-12-24,4.0,3,1,NA,NA,7.50875,28.77125,0.0,NA,0.0,NA,4.0
2021-12-25,4.0,4,7,NA,NA,6.74083333,34.24416667,0.0,NA,0.0,NA,1.0
2021-12-26,3.0,28,1,18.0,12.0,5.68041667,31.84083333,0.0,NA,0.0,NA,NA
2021-12-27,4.0,1,4,NA,NA,8.25916667,15.69041667,17.2,87.6,0.6,NA,1.0
2021-12-28,5.0,22,531,NA,NA,8.58166667,22.55125,18.6,86.2,1.5,NA,1.0
2021-12-29,4.0,3,2,23.0,NA,8.10625,18.85333333,15.6,97.4,0.8,NA,2.0
2021-12-30,5.0,6,2,NA,NA,8.56541667,23.51875,15.9,91.6,0.7,NA,3.0
2021-12-31,4.0,1,1,NA,NA,6.88291667,29.85375,18.8,86.0,0.9,NA,1.0
2022-01-01,NA,1,1,20.0,12.0,6.22708333,30.45791667,0.0,NA,0.0,NA,2.0
2022-01-02,3.0,1,27,NA,NA,6.02583333,23.26875,0.0,NA,0.0,NA,2.0
2022-01-03,4.0,3,2,NA,NA,7.40791667,20.18541667,16.8,91.4,1.0,NA,1.0
2022-01-04,4.0,2,1,20.0,10.0,7.17041667,31.58,15.3,89.3,0.7,NA,2.0
2022-01-05,3.0,2,2,NA,NA,6.27291667,29.78083333,16.5,93.9,1.0,NA,2.0
2022-01-06,3.0,8,2,NA,NA,6.34625,22.22875,14.7,98.2,0.6,NA,2.0
2022-01-07,4.0,6,10,14.0,14.0,8.25125,21.16208333,16.0,91.6,1.1,NA,2.0
2022-01-08,5.0,2,2,NA,NA,9.35958333,19.4325,16.2,87.9,1.1,NA,1.0
2022-01-09,4.0,2,1,NA,NA,7.73416667,32.73291667,16.6,88.2,1.4,NA,NA
2022-01-10,3.0,1,1,12.0,8.0,5.78083333,24.51791667,15.0,94.5,1.2,NA,1.0
2022-01-11,3.0,2,5,32.0,NA,6.28166667,24.67166667,15.2,92.2,1.2,NA,1.0
2022-01-12,4.0,1,2,NA,NA,6.98083333,27.28833333,16.5,88.9,1.5,NA,3.0
2022-01-13,4.0,1,1,16.0,10.0,8.1925,15.76791667,14.9,88.7,0.9,NA,1.0
2022-01-14,5.0,6,2,NA,NA,9.25625,24.34208333,16.8,76.5,1.1,NA,5.0
2022-01-15,4.0,15,1,NA,NA,7.6825,29.2575,16.6,83.9,1.1,NA,3.0
2022-01-16,4.0,14,3,18.0,6.0,6.54791667,39.76833333,17.4,81.2,1.4,NA,1.0
2022-01-17,4.0,2,1,NA,NA,5.0825,31.4525,16.9,86.4,1.2,NA,3.0
2022-01-18,4.0,21,3,NA,NA,5.35208333,30.69291667,17.6,85.7,1.0,NA,3.0
2022-01-19,4.0,1,10,22.0,13.0,5.59875,37.74791667,18.7,78.2,1.3,NA,NA
2022-01-20,5.0,16,2,NA,NA,5.82833333,34.17083333,18.9,77.5,1.2,NA,4.0
2022-01-21,4.0,1,13,NA,NA,5.25,33.64916667,18.2,82.7,1.2,NA,1.0
2022-01-22,4.0,12,1,21.0,17.0,4.45208333,19.69208333,16.2,93.1,1.0,NA,1.0
2022-01-23,3.0,2,2,NA,NA,3.80083333,30.09125,17.4,87.0,1.1,NA,NA
2022-01-24,4.0,2,1,NA,NA,4.30083333,34.01166667,18.1,87.0,1.2,NA,1.0
2022-01-25,3.0,14,1,17.0,15.0,6.4675,27.77833333,15.0,96.7,0.9,NA,1.0
2022-01-26,4.0,9,1,NA,NA,7.34428571,29.51565217,16.0,88.6,0.9,NA,2.0
2022-01-27,NA,2,1,NA,NA,NA,NA,16.8,89.3,1.3,NA,1.0
2022-01-28,4.0,1,2,23.0,15.0,7.81625,53.435,16.9,88.1,1.1,NA,3.0
2022-01-29,4.0,11,16,NA,NA,7.22,33.94916667,16.9,85.8,1.2,NA,NA
2022-01-30,3.0,19,8,NA,NA,6.19375,37.41875,16.9,82.1,1.4,NA,2.0
2022-01-31,3.0,1,7,20.0,14.0,6.44125,41.79947368,17.3,77.8,1.4,NA,2.0
2022-02-01,4.0,35,2,NA,NA,7.01541667,35.88333333,17.6,76.1,1.3,NA,1.0
2022-02-02,4.0,8,2,NA,NA,8.0925,37.6775,17.6,77.3,1.3,NA,1.0
2022-02-03,4.0,10,1,28.0,19.0,7.62,39.52416667,17.9,79.2,1.3,NA,2.0
2022-02-04,4.0,5,4,NA,NA,7.13375,37.43083333,17.3,84.1,1.4,NA,NA
2022-02-05,3.0,1,1,NA,NA,5.81,34.22583333,16.4,88.3,1.2,NA,NA
2022-02-06,3.0,5,1,19.0,15.0,5.49083333,31.95958333,15.9,92.7,1.1,NA,NA
2022-02-07,4.0,98,1,NA,NA,6.73041667,19.155,16.0,92.1,1.0,NA,NA
2022-02-08,5.0,1,2,NA,NA,8.80666667,22.1975,15.4,94.0,0.7,NA,4.0
2022-02-09,4.0,4,1,22.0,18.0,8.07791667,22.10333333,15.7,91.2,1.0,NA,1.0
2022-02-10,4.0,6,1,NA,NA,6.85666667,24.8325,16.8,87.6,1.1,NA,NA
2022-02-11,4.0,12,1,NA,NA,7.035,36.20708333,17.6,81.8,1.4,NA,2.0
2022-02-12,4.0,4,2,20.0,14.0,7.38625,39.03583333,18.0,81.1,1.4,NA,NA
2022-02-13,3.0,1,1,NA,NA,5.71666667,27.33125,16.0,91.4,0.8,NA,NA
2022-02-14,3.0,4,25,NA,NA,5.5,20.22333333,15.2,94.1,0.9,NA,1.0
2022-02-15,3.0,1,1,23.0,21.0,5.9675,30.35285714,17.7,83.7,0.9,NA,1.0
2022-02-16,3.0,5,1,23.0,NA,5.46125,30.43125,16.8,88.2,1.3,NA,1.0
2022-02-17,3.0,3,1,NA,NA,5.60875,33.19,17.2,87.9,0.9,NA,NA
2022-02-18,2.0,1,1,17.0,15.0,4.60375,27.75041667,15.3,92.7,1.3,NA,1.0
2022-02-19,2.0,4,1,NA,NA,4.15541667,37.70291667,16.1,88.5,1.4,NA,2.0
2022-02-20,2.0,1,1,NA,NA,3.25173913,33.11652174,14.6,95.8,0.9,NA,NA
2022-02-21,3.0,1,1,17.0,10.0,5.41625,30.99041667,17.9,80.6,1.5,NA,NA
2022-02-22,3.0,1,5,NA,NA,5.94125,29.45375,17.3,80.8,1.0,NA,1.0
2022-02-23,3.0,6,493,NA,NA,6.29041667,29.06833333,17.0,83.3,1.0,NA,NA
2022-02-24,3.0,4,1,29.0,25.0,5.39166667,30.93333333,16.1,88.9,0.8,NA,1.0
2022-02-25,3.0,1,1,NA,NA,5.61875,31.72708333,17.2,87.1,1.8,NA,2.0
2022-02-26,3.0,1,1,NA,NA,4.89166667,22.2475,0.0,NA,0.0,NA,2.0
2022-02-27,2.0,12,1,22.0,14.0,3.66041667,28.04791667,0.0,NA,0.0,NA,2.0
2022-02-28,2.0,4,2,NA,NA,3.65208333,32.41958333,16.4,91.4,0.7,NA,2.0
2022-03-01,2.0,1,2,NA,NA,4.33708333,25.48958333,16.1,94.0,1.0,NA,1.0
2022-03-02,3.0,1,1,23.0,18.0,4.90291667,16.73583333,15.3,96.8,0.8,NA,1.0
2022-03-03,3.0,10,1,NA,NA,5.61416667,19.88833333,15.2,96.5,1.0,NA,2.0
2022-03-04,3.0,2,2,NA,NA,5.97833333,19.04958333,16.1,93.0,0.7,NA,1.0
2022-03-05,3.0,8,1,12.0,16.0,4.65958333,25.48708333,15.7,93.5,1.2,NA,1.0
2022-03-06,2.0,12,5,NA,NA,3.695,19.48583333,14.3,96.4,1.0,NA,1.0
2022-03-07,2.0,13,2,NA,NA,4.23333333,23.06083333,15.9,89.7,1.4,NA,1.0
2022-03-08,3.0,4,1,17.0,17.0,5.91458333,20.06625,15.8,88.6,0.9,NA,2.0
2022-03-09,3.0,9,1,NA,NA,5.69625,33.13,16.7,79.1,1.5,NA,2.0
2022-03-10,3.0,1,1,NA,NA,5.35666667,28.23416667,17.3,78.2,1.5,NA,1.0
2022-03-11,3.0,1,1,20.0,23.0,4.68041667,31.16291667,17.4,81.2,1.2,NA,1.0
2022-03-12,3.0,1,1,NA,NA,5.36083333,28.26291667,17.6,77.0,1.1,NA,NA
2022-03-13,3.0,3,1,NA,NA,5.76166667,36.63210526,18.1,78.4,1.2,NA,2.0
2022-03-14,3.0,1,2,20.0,25.0,5.95333333,34.28791667,17.4,79.6,1.2,NA,NA
2022-03-15,3.0,3,1,NA,NA,5.325,39.69166667,16.9,85.2,1.4,NA,1.0
2022-03-16,2.0,1,2,NA,NA,4.55541667,33.45041667,16.1,92.3,1.1,NA,1.0
2022-03-17,3.0,1,1,25.0,17.0,5.01208333,37.36875,16.9,88.8,1.3,NA,1.0
2022-03-18,3.0,2,1,NA,NA,5.24625,41.18416667,17.2,90.7,1.3,NA,1.0
2022-03-19,2.0,5,2,NA,NA,4.19875,41.24916667,16.6,94.2,1.2,NA,1.0
2022-03-20,3.0,14,1,25.0,23.0,5.92958333,30.54791667,16.6,91.1,1.0,NA,1.0
2022-03-21,3.0,5,1,NA,NA,5.09916667,35.54833333,16.6,90.3,0.9,NA,1.0
2022-03-22,3.0,1,2,NA,NA,6.33708333,27.26208333,16.7,90.7,0.9,NA,1.0
2022-03-23,3.0,1,1,29.0,15.0,6.29833333,32.0725,17.6,86.7,1.1,NA,1.0
2022-03-24,3.0,23,12,NA,NA,5.98333333,29.87666667,17.4,90.7,1.1,NA,1.0
2022-03-25,4.0,5,1,NA,NA,7.14458333,18.18625,16.2,93.3,0.8,NA,1.0
2022-03-26,3.0,9,4,22.0,14.0,6.34916667,22.76375,16.5,91.9,1.1,NA,2.0
2022-03-27,3.0,1,1,NA,NA,5.0,20.66333333,15.5,96.3,0.9,NA,1.0
2022-03-28,5.0,4,2,NA,NA,8.40333333,28.96416667,16.3,90.4,1.3,NA,2.0
2022-03-29,3.0,1,1,23.0,11.0,5.95666667,31.90625,16.1,93.2,1.2,NA,1.0
2022-03-30,2.0,1,1,NA,NA,4.0425,33.90041667,16.5,91.9,0.9,NA,1.0
2022-03-31,3.0,5,1,NA,NA,5.15333333,24.17708333,16.0,93.5,1.0,NA,1.0
2022-04-01,3.0,7,1,19.0,15.0,5.22363636,18.33615385,16.3,89.3,1.0,NA,2.0
2022-04-02,NA,1,1,NA,NA,NA,NA,17.4,87.7,1.1,NA,2.0
2022-04-03,NA,14,2,NA,NA,NA,NA,16.9,87.8,1.2,NA,3.0
2022-04-04,4.0,14,1,22.0,13.0,7.439375,NA,16.5,89.0,1.1,NA,1.0
2022-04-05,4.0,5,1,NA,NA,7.60333333,NA,17.6,86.5,1.1,NA,3.0
2022-04-06,3.0,2,5,NA,NA,6.16916667,NA,17.7,87.2,1.3,NA,1.0
2022-04-07,3.0,1,1,16.0,14.0,5.53625,NA,16.8,91.3,1.1,NA,1.0
2022-04-08,3.0,1,4,23.0,NA,5.16666667,36.2425,16.9,91.5,0.9,NA,2.0
2022-04-09,3.0,51,2,NA,NA,5.77666667,32.63375,16.8,92.4,1.3,NA,2.0
2022-04-10,4.0,1,1,18.0,19.0,6.66458333,23.39666667,16.9,90.1,0.9,NA,1.0
2022-04-11,4.0,1,1,17.0,NA,7.12708333,22.98916667,17.4,88.3,0.9,NA,1.0
2022-04-12,4.0,1,2,NA,NA,6.67625,32.52208333,17.3,89.6,1.1,NA,1.0
2022-04-13,4.0,1,17,21.0,17.0,6.69875,28.79083333,17.4,88.5,1.2,NA,1.0
2022-04-14,4.0,1,1,NA,NA,7.26083333,32.18625,17.7,83.8,1.1,NA,1.0
2022-04-15,5.0,4,1,NA,NA,8.38125,32.17708333,18.3,82.5,1.0,NA,1.0
2022-04-16,4.0,16,1,15.0,17.0,7.15375,18.07541667,16.1,90.0,1.0,NA,1.0
2022-04-17,3.0,3,1,NA,NA,5.67583333,25.66291667,16.5,89.4,1.2,NA,1.0
2022-04-18,3.0,3,3,21.0,NA,6.185,22.45458333,16.4,91.6,1.3,NA,1.0
2022-04-19,3.0,4,1,13.0,9.0,6.0875,22.18083333,15.0,95.2,1.1,NA,1.0
2022-04-20,3.0,40,2,22.0,NA,6.0475,27.27166667,15.5,90.9,1.2,NA,1.0
2022-04-21,4.0,6,1,NA,NA,7.12208333,21.84708333,15.9,90.5,1.3,NA,1.0
2022-04-22,3.0,33,13,11.0,9.0,5.50166667,22.03458333,15.5,92.6,1.1,NA,2.0
2022-04-23,3.0,6,1,NA,NA,5.3225,24.12208333,16.6,88.8,1.2,NA,1.0
2022-04-24,3.0,4,2,NA,NA,6.1425,28.48526316,16.8,87.7,1.3,NA,2.0
2022-04-25,4.0,2,2,27.0,19.0,6.95916667,19.00833333,15.6,94.1,0.7,NA,2.0
2022-04-26,4.0,11,1,NA,NA,7.15625,32.97,16.3,88.2,1.3,NA,1.0
2022-04-27,4.0,1,138,14.0,NA,7.45541667,29.15,16.5,90.4,1.0,NA,1.0
2022-04-28,3.0,1,1,45.0,10.0,6.25833333,25.615,15.6,95.2,1.0,NA,1.0
2022-04-29,3.0,3,1,NA,NA,6.18333333,32.55833333,17.4,88.7,1.3,NA,1.0
2022-04-30,4.0,1,1,27.0,NA,7.20541667,24.19291667,17.4,87.8,1.0,NA,2.0
2022-05-01,3.0,1,1,38.0,9.0,6.26083333,29.31416667,17.9,85.4,1.5,NA,1.0
2022-05-02,4.0,7,4,NA,NA,7.46625,34.51947368,18.4,82.2,1.2,NA,1.0
2022-05-03,4.0,4,1,NA,NA,7.88291667,36.9575,19.4,79.1,1.3,NA,2.0
